Province/Territory,"Program Stream","Employer ","Address ","Occupation ","Incorporate Status","Approved LMIAs","Approved Positions"
"Nova Scotia"," Global Talent Stream","REDspace Inc.","Bedford, NS B4A 3Y4","2174-Computer programmers and interactive media developers",Corporation,4,4
"Nova Scotia"," Global Talent Stream","Ubisoft Entertainment Inc.","Halifax, NS B3J 3R5","2174-Computer programmers and interactive media developers",Unknown,1,1
"New Brunswick","    High Wage","700827 NB Inc o/a J's Asian Kitchen-Main Street","Fredericton, NB E3A 1C8",6322-Cooks,Corporation,1,1
"New Brunswick","    High Wage","700827 NB Inc.","Fredericton, NB E3B 1B2",6322-Cooks,Unknown,1,1
"New Brunswick","    High Wage","AJN INVESTMENT & DEVELOPMENT 2008 LTD","BELLEDUNE, NB E8G 2M4","1221-Administrative officers",Unknown,1,1
"New Brunswick","    High Wage","AJN INVESTMENT & DEVELOPMENT 2008 LTD","BELLEDUNE, NB E8G 2M4","1241-Administrative assistants",Unknown,1,1
"New Brunswick","    High Wage","AJN INVESTMENT & DEVELOPMENT 2008 LTD","BELLEDUNE, NB E8G 2M4","9227-Supervisors, other products manufacturing and assembly",Unknown,1,1
"New Brunswick","    High Wage","Birch Hill Construction Ltd.","Moncton, NB E1C 9T2","7511-Transport truck drivers",Unknown,1,1
"New Brunswick","    High Wage","Birch Hill Construction Ltd.","Moncton, NB E1C 9T2","7611-Construction trades helpers and labourers",Unknown,1,6
"New Brunswick","    High Wage","Cavendish Farms Corporation","Dieppe, NB E1A 6X4","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"New Brunswick","    High Wage","Centrum Home Decor Inc.","Fredericton, NB E3B 4Y9","0621-Retail and wholesale trade managers",Corporation,1,1
"New Brunswick","    High Wage","Fancy Pokket Corporation","Moncton, NB E1E 4K7","7231-Machinists and machining and tooling inspectors",Unknown,1,1
"New Brunswick","    High Wage","Forest Protection Limited","Lincoln, NB E3B 7E6","2271-Air pilots, flight engineers and flying instructors",Unknown,2,2
"New Brunswick","    High Wage","G&B Fabrication inc","ST-Joseph de madawaska, NB E7B 2K4","7231-Machinists and machining and tooling inspectors",Unknown,2,2
"New Brunswick","    High Wage","G&B Fabrication inc","ST-Joseph de madawaska, NB E7B 2K4","7237-Welders and related machine operators",Unknown,1,2
"New Brunswick","    High Wage","J.D. Irving, Limited - Woodlands Division","Saint John, NB E2L 4Z2","8422-Silviculture and forestry workers",Unknown,2,60
"New Brunswick","    High Wage","Jolly Farmer Transport, Inc.","Northampton, NB E7N 1R6","7511-Transport truck drivers",Unknown,1,2
"New Brunswick","    High Wage","MCCONNELL TRANSPORT LTD","JACKSONVILLE, NB E7M 3R7","7511-Transport truck drivers",Unknown,1,2
"New Brunswick","    High Wage","Modular Fabrication Inc","Miramichi, NB E1N 6K6","1111-Financial auditors and accountants",Unknown,1,1
"New Brunswick","    High Wage","Murray Enterprises Ltd.","Sussex Corner, NB E4E 2Y5","7511-Transport truck drivers",Unknown,1,2
"New Brunswick","    High Wage","POINT QUEEN FISHERIES LTD.","L'Etete, NB E5C 2R6","9213-Supervisors, food, beverage and associated products processing",Unknown,1,1
"New Brunswick","    High Wage","Quality Transportation services NB ltd","Jacksonville, NB E7M 3S1","7511-Transport truck drivers",Unknown,1,3
"New Brunswick","    High Wage","Red Emerald R&D Ltd.","Moncton, NB E1G 5W7","7511-Transport truck drivers",Unknown,1,6
"New Brunswick","    High Wage","Regional Health Authority B","Moncton, NB E1C 6Z8","3111-Specialist physicians",Unknown,2,2
"New Brunswick","    High Wage","RITE-LINE TRANSPORTATION INC.","FLORENCEVILLE-BRISTOL, NB E7L 3K6","7511-Transport truck drivers",Unknown,1,2
"New Brunswick","    High Wage","Saint John Taxi Ltd","saint john, NB E2J 2C2","7513-Taxi and limousine drivers and chauffeurs",Unknown,1,5
"New Brunswick","    High Wage","Stewart Transfer Ltd","PERTH-ANDOVER, NB E7H 5G3","7511-Transport truck drivers",Unknown,1,3
"New Brunswick","    High Wage","Villa Providence Shediac Inc.","shediac, NB E4P 2B9","3413-Nurse aides, orderlies and patient service associates",Unknown,1,1
"New Brunswick","    High Wage","World Wide Atlantic Freight Inc","Scoudouc, NB E4P 3N6","7511-Transport truck drivers",Unknown,1,5
"New Brunswick","   Low Wage","618479 NB INc","Bouctouche, NB E4S 3J7","6311-Food service supervisors",Unknown,2,2
"New Brunswick","   Low Wage","620694 nb ltd","Fredericton, NB E3C 0B8",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","645527 NB Inc.","Edmundston, NB E3V 2S7",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","665606 NB Inc.","MONCTON, NB E1A 5L1",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","684422 NB Inc.","Moncton, NB E1C 2S3","6311-Food service supervisors",Unknown,1,1
"New Brunswick","   Low Wage","687735 NB Inc","Beresford, NB E8K 1A1","6311-Food service supervisors",Unknown,1,1
"New Brunswick","   Low Wage","687735 NB Inc.","Bathurst, NB E2A 4E6",6322-Cooks,Corporation,1,1
"New Brunswick","   Low Wage","690045 NB INC.","SAINT JOHN, NB E2L 2H8",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","701664 NB Inc","Dieppe, NB E1A 1P2","0631-Restaurant and food service managers",Unknown,1,1
"New Brunswick","   Low Wage","701664 NB Inc","Dieppe, NB E1A 1P2",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","707326 NB Inc.","Moncton, NB E1G 1A5",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","A.R. Rietzel Landscaping Ltd.","Lutes Mountain, NB E1G 2T5","7611-Construction trades helpers and labourers",Unknown,1,3
"New Brunswick","   Low Wage","A.R. Rietzel Landscaping Ltd.","Lutes Mountain, NB E1G 2T5","8612-Landscaping and grounds maintenance labourers",Unknown,1,2
"New Brunswick","   Low Wage","AJN INVESTMENT & DEVELOPMENT 2008 LTD","BELLEDUNE, NB E8G 2M4","6211-Retail sales supervisors",Unknown,1,1
"New Brunswick","   Low Wage","Amco Fisheries Ltd","Cap-Pelé, NB E4N 3B3","9463-Fish and seafood plant workers",Unknown,1,5
"New Brunswick","   Low Wage","Amco Fisheries Ltd","Cap-Pelé, NB E4N 3B3","9618-Labourers in fish and seafood processing",Unknown,1,1
"New Brunswick","   Low Wage","ARC Motels Inc.","Woodstock, NB E7M 6B5",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","Baie Ste Anne Seafoods (2014) Inc.","Escuminac, NB E9A 1V6","9463-Fish and seafood plant workers",Unknown,2,124
"New Brunswick","   Low Wage","Baie Ste Anne Seafoods (2014) Inc.","Escuminac, NB E9A 1V6","9618-Labourers in fish and seafood processing",Unknown,1,30
"New Brunswick","   Low Wage","Bellboy Drycleaning & Laundry Ltd.","fredericton, NB E3C 2G5","6316-Other services supervisors",Unknown,1,1
"New Brunswick","   Low Wage","BOLERO Shellfish Processing Inc.","St.-Simon, NB E8P 2B2","9463-Fish and seafood plant workers",Unknown,1,25
"New Brunswick","   Low Wage","Botsford Fisheries Ltd.","Petit-Cap, NB E4N 2J8","9463-Fish and seafood plant workers",Unknown,1,17
"New Brunswick","   Low Wage","Bouctouche Bay Inn Inc.","Lincoln, NB E3B 9J1",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","C&A Toner Ltd","Grand Falls, NB E3Z 2W1","6311-Food service supervisors",Unknown,1,1
"New Brunswick","   Low Wage","Cape Bald Packers Ltd","Cap-Pelé, NB E4N 1E3","9463-Fish and seafood plant workers",Unknown,3,238
"New Brunswick","   Low Wage","Captain Dan's Inc.","Richibouctou-Village, NB E4W 1C9","9463-Fish and seafood plant workers",Unknown,1,60
"New Brunswick","   Low Wage","Cecile Enterprise Ltee","Cap Pele, NB E4N 1C2",6322-Cooks,Unknown,1,2
"New Brunswick","   Low Wage","Duguay Fish Packers Ltd","cap-pele, NB E4N 1K9","9618-Labourers in fish and seafood processing",Unknown,1,6
"New Brunswick","   Low Wage","Elphege & Norbert Leblanc Ltd","Petit Cap, NB E4N 2E8","9463-Fish and seafood plant workers",Unknown,2,24
"New Brunswick","   Low Wage","Fancy Pokket Corporation","Moncton, NB E1E 4K7","1311-Accounting technicians and bookkeepers",Unknown,1,1
"New Brunswick","   Low Wage","Fancy Pokket Corporation","Moncton, NB E1E 4K7","9617-Labourers in food, beverage and associated products processing",Unknown,1,6
"New Brunswick","   Low Wage","Fenety Convenience Store Ltd","Waasis, NB E3B 9E1",6322-Cooks,Unknown,1,3
"New Brunswick","   Low Wage","G.L. Sawmill Ltd.","Haute-Aboujagane, NB E4P 5P4","9533-Other wood products assemblers and inspectors",Unknown,1,7
"New Brunswick","   Low Wage","HAMONI RESTAURANT INC.","SACKVILLE, NB E4L 3N5",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","J.D. Irving, Limited - Woodlands Division","Saint John, NB E2L 4Z2",6322-Cooks,Unknown,1,4
"New Brunswick","   Low Wage","KCCS Restaurants Inc.","St. Stephen, NB E3L 2C7","6311-Food service supervisors",Unknown,1,1
"New Brunswick","   Low Wage","Leslie Leger & Sons Ltd","Cap Pele, NB E4N 3B3","9463-Fish and seafood plant workers",Unknown,2,110
"New Brunswick","   Low Wage","Linn Chau Restaurant","Saint John, NB E2J 1A5",6322-Cooks,Unknown,1,2
"New Brunswick","   Low Wage","Lit’l Sist’r Rose Transport Ltd.","Grafton, NB E7N 1H7","7511-Transport truck drivers",Unknown,1,2
"New Brunswick","   Low Wage","Moncton Fresh Casual Restaurants Inc.","Moncton, NB E1G 1A8","6311-Food service supervisors",Unknown,1,2
"New Brunswick","   Low Wage","Nadeau Poultry Farm Limited","St-Francois, NB E7A 1B6","9617-Labourers in food, beverage and associated products processing",Unknown,1,18
"New Brunswick","   Low Wage","Ocean Pier Inc","Scoudouc, NB E4P 3R4","9463-Fish and seafood plant workers",Unknown,2,202
"New Brunswick","   Low Wage","Pêcheries Bas-Caraquet Fisheries Inc.","Bas-Caraquet, NB E1W 5Z2","9463-Fish and seafood plant workers",Unknown,1,40
"New Brunswick","   Low Wage","Pêcheries Bas-Caraquet Fisheries Inc.","Bas-Caraquet, NB E1W 5Z2","9618-Labourers in fish and seafood processing",Unknown,1,10
"New Brunswick","   Low Wage","POINT QUEEN FISHERIES LTD.","L'Etete, NB E5C 2R6","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,3
"New Brunswick","   Low Wage","Poissonnerie Arseneau Ltée","Nigadoo, NB E8K 3S8","9463-Fish and seafood plant workers",Unknown,1,40
"New Brunswick","   Low Wage","Provincial Bandag Tires Ltée","Edmundston, NB E3V 1G6","9423-Rubber processing machine operators and related workers",Unknown,1,1
"New Brunswick","   Low Wage","Provincial Bandag Tires Ltée","Edmundston, NB E3V 1G6","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,2
"New Brunswick","   Low Wage","Restaurant la Sagouine","Bouctouche, NB E4S 3E7",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","South Shore Trading Co. Ltd.","Port Elgin, NB E4M 3Y9","9463-Fish and seafood plant workers",Unknown,1,1
"New Brunswick","   Low Wage","Theriault & Hachey Peat Moss Ltd.","Baie-Sainte-Anne, NB E9A 1N7","7452-Material handlers",Unknown,1,1
"New Brunswick","   Low Wage","Tran's Palace Restaurant","Miramichi, NB E1V 1Y5",6322-Cooks,Unknown,1,2
"New Brunswick","   Low Wage","Westmorland Fisheries Ltd.","Cap-Pele, NB E4N 1V3","9618-Labourers in fish and seafood processing",Unknown,2,235
"New Brunswick","   Low Wage","Yuzu Sushi Bathurst","Bathurst, NB E2A 2Z4",6322-Cooks,Unknown,1,1
"New Brunswick","   Low Wage","Zoa Mansu B.B.Q Inc","Dieppe, NB E1A 1G1",6322-Cooks,Unknown,1,1
"New Brunswick","  Primary Agriculture","624888 N.-B. ltée","St-Quentin, NB E8A 1N9","8431-General farm workers",Unknown,1,1
"New Brunswick","  Primary Agriculture","A.R. Rietzel Landscaping Ltd.","Lutes Mountain, NB E1G 2T5","0821-Managers in agriculture",Unknown,1,1
"New Brunswick","  Primary Agriculture","B. McGrath & Son's Ltd","LWR KNOXFORD, NB E7K 2R2","8431-General farm workers",Unknown,1,10
"New Brunswick","  Primary Agriculture","Canadian Organic Maple Co. Ltd.","Florenceville- Bristol, NB E7L 2H3","8431-General farm workers",Unknown,1,10
"New Brunswick","  Primary Agriculture","Cavendish Farms Corporation","Dieppe, NB E1A 6X4","8431-General farm workers",Unknown,6,15
"New Brunswick","  Primary Agriculture","Jolly Farmer Products, Inc.","Northampton, NB E7N 1R6","8432-Nursery and greenhouse workers",Unknown,6,15
"New Brunswick","  Primary Agriculture","La Ferme Michaud Ltée / Michaud Farm Ltd.","Baie de Bouctouche, NB E4S 4N9","8431-General farm workers",Unknown,1,6
"New Brunswick","  Primary Agriculture","Les Petits Fruits de Pré-d'en-Haut Inc.","Memramcook, NB E4K 1K8","8431-General farm workers",Unknown,1,40
"New Brunswick","  Primary Agriculture","M&S Wild Blueberry Farms Ltd.","Kouchibouguac, NB E4X 1L7","8431-General farm workers",Unknown,1,15
"New Brunswick","  Primary Agriculture","MOXON'S COUNTRY PUMPKIN LTD","Maugerville, NB E3A 8K8","8431-General farm workers",Unknown,2,5
"New Brunswick","  Primary Agriculture","Orchard Shade Farms Ltd.","NORTHAMPTON, NB E7N 1E2","8611-Harvesting labourers",Unknown,1,7
"New Brunswick","  Primary Agriculture","Shadowave Holsteins Inc","Second North River, NB E4J 2V9","8431-General farm workers",Unknown,1,11
"New Brunswick","  Primary Agriculture","Slocum's Farm Fresh Produce Ltd.","Waterborough, NB E4C 2Y3","8431-General farm workers",Unknown,1,5
"New Brunswick","  Primary Agriculture","Toner Produce Ltd.","Grand Falls, NB E3Z 1P9","8431-General farm workers",Unknown,1,3
"New Brunswick","  Primary Agriculture","TRIPLE A AQUACULTURE AND ANIMAL FARMS INC.","FREDERICTON, NB E3C 1L9","8431-General farm workers",Corporation,1,1
"New Brunswick","  Primary Agriculture","Tuddenham Farms Ltd","St. Stephen, NB E3L 2X1","8431-General farm workers",Unknown,1,10
"New Brunswick","  Primary Agriculture","Verger Belliveau Orchard ltd.","Memramcook, NB E4K 2S6","8431-General farm workers",Unknown,2,19
"New Brunswick","  Primary Agriculture","Willie A. LeBlanc & Sons Ltd.","Memramcook, NB E4K 1L9","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,2
"New Brunswick"," Global Talent Stream","AllTech Consulting Services Inc.","Saint John, NB E2L 4S6","2173-Software engineers and designers",Corporation,1,1
"New Brunswick"," Global Talent Stream","PostDot Technologies Canada Ltd.","Moncton, NB E1C  1E","2173-Software engineers and designers",Corporation,1,1
Quebec,"    High Wage","10036099 Canada Inc.","Montreal, QC H2L 1K2","2173-Software engineers and designers",Unknown,1,1
Quebec,"    High Wage","10036099 Canada Inc.","Montreal, QC H2L 1K2","2281-Computer network technicians",Unknown,1,1
Quebec,"    High Wage","10671347 Canada Inc.","Laval, QC H7L 3W3","6211-Retail sales supervisors",Unknown,1,1
Quebec,"    High Wage","10684651 Canada Inc.","Québec, QC G2J 0B9","2174-Computer programmers and interactive media developers",Corporation,1,1
Quebec,"    High Wage","10684651 Canada Inc.","Québec, QC G2J 0B9","5241-Graphic designers and illustrators",Corporation,1,1
Quebec,"    High Wage","11084593 Canada inc.","Gatineau, QC J8P 0A9","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Partnership,1,1
Quebec,"    High Wage","114347 Canada Inc. (Groupe Beaucage)","St-Hyacinthe, QC J2R 1T6","7231-Machinists and machining and tooling inspectors",Corporation,1,1
Quebec,"    High Wage","11782711 CANADA INC.","Montréal, QC H1G  3P","6211-Retail sales supervisors",Corporation,1,2
Quebec,"    High Wage","2621-4288 Québec Inc.","Boucherville, QC J4B 5L2",6322-Cooks,Corporation,1,3
Quebec,"    High Wage","3075109 Canada Inc.","Candiac, QC J5R 1B6","7237-Welders and related machine operators",Unknown,1,2
Quebec,"    High Wage","3903214 Canada Inc","Montréal, QC H1C 2A2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
Quebec,"    High Wage","4 CADPLM Canada, Groupe Conseil et Distribution","Montréal, QC H2T 2S6","1122-Professional occupations in business management consulting",Partnership,1,1
Quebec,"    High Wage","4291042 Canada Inc","Gatineau, QC J8T  7Y","6211-Retail sales supervisors",Corporation,1,1
Quebec,"    High Wage","6202098 CANADA LTÉE","Vaudreuil-Dorion, QC J7V 8P2","7511-Transport truck drivers",Unknown,1,1
Quebec,"    High Wage","6213359 Canada Inc.","St Laurent, QC H4L 3R5","1225-Purchasing agents and officers",Unknown,1,1
Quebec,"    High Wage","6318703 Canada inc.","Matane, QC G4W 3M6","7237-Welders and related machine operators",Unknown,1,1
Quebec,"    High Wage","6637779 Canada inc.","Mascouche, QC J7K 1X9","7322-Motor vehicle body repairers",Unknown,1,1
Quebec,"    High Wage","6916244 Canada Inc.","Gatineau, QC J8Z 1T3","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Corporation,1,1
Quebec,"    High Wage","8196362 Canada inc.","Lachine, QC H8R 1J3","1121-Human resources professionals",Corporation,1,1
Quebec,"    High Wage","8564965 Canada inc.","Montréal, QC H2R 2G3","1223-Human resources and recruitment officers",Corporation,1,1
Quebec,"    High Wage","9048-9493 Québec Inc.","St-BENOIT LABRE, QC G0M 1P0","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
Quebec,"    High Wage","9051-8127 Québec Inc.","Normandin, QC G8M 5A6","7237-Welders and related machine operators",Corporation,1,4
Quebec,"    High Wage","9052-2806 Québec Inc. - Première Gérérale","Laval, QC H7L 5C1",7271-Carpenters,Corporation,1,5
Quebec,"    High Wage","9052-9470 Québec Inc","St-Lazare,QC, QC J7T 2B8","7231-Machinists and machining and tooling inspectors",Unknown,2,4
Quebec,"    High Wage","9059-0217 Québec Inc. (Auto Plaza Inc.)","Montréal, QC H1H  4R","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,2
Quebec,"    High Wage","9063-7547 Québec Inc","Rouyn-Noranda, QC J9X 7B8","7231-Machinists and machining and tooling inspectors",Unknown,1,2
Quebec,"    High Wage","90742230 QUÉBEC INC.","Verdun, QC H4G 1T5","7322-Motor vehicle body repairers",Unknown,1,1
Quebec,"    High Wage","90759630 QUEBEC INC","St-Leonard, QC H1S 2J2","1311-Accounting technicians and bookkeepers",Unknown,1,1
Quebec,"    High Wage","9081-8014 Québec Inc. (Atelier M.G.)","Coaticook, QC J1A  2S","7231-Machinists and machining and tooling inspectors",Corporation,1,1
